publishedAt,title,description,content,results,source2,hour,day,cont_joined,neg,neu,pos,comp,blob,comp_abs,blob_abs,c_b,Sentiment
2021-06-23 11:00:35-04:00,Dynamics 365 and EY India helps Wonder Cement build a resilient supply chain,"As weve learned over the past year, building a resilient supply chain is more important than ever. 94 percent of Fortune 1000 companies have reported supply chain disruptions due to the COVID-19 pand","As weve learned over the past year, building a resilient supply chain is more important than ever. 94 percent of Fortune 1000 companies have reported supply chain disruptions due to the COVID-19 pand",78,Microsoft,11,23,"Dynamics 365 and EY India helps Wonder Cement build a resilient supply chain; As weve learned over the past year, building a resilient supply chain is more important than ever. 94 percent of Fortune 1000 companies have reported supply chain disruptions due to the COVID-19 pand",0.049,0.813,0.138,0.5256,0.13125,1,0,0.39435,1
2021-06-23 11:00:51-04:00,How to watch Microsoft’s Windows 11 launch event,"We’re now less than 24 hours away from Microsoft’s launch event for Windows 11, its next-generation operating system. As we’ve already seen from a leaked build, it comes with a new UI. Don’t worry th","We’re now less than 24 hours away from Microsoft’s launch event for Windows 11, its next-generation operating system. As we’ve already seen from a leaked build, it comes with a new UI. Don’t worry th",78,XDA Developers,11,23,"How to watch Microsoft’s Windows 11 launch event; We’re now less than 24 hours away from Microsoft’s launch event for Windows 11, its next-generation operating system. As we’ve already seen from a leaked build, it comes with a new UI. Don’t worry th",0.118,0.882,0.0,-0.6369,-0.015151515151515152,-1,0,-0.6217484848484849,-1
2021-06-23 11:01:00-04:00,Webscale's James Smith Wins Gold Globee® in the 2021 IT World Awards,"<tr><td></td></tr>SANTA CLARA, Calif., June 23, 2021 (GLOBE NEWSWIRE) -- Webscale, the Cloud Platform for Modern Commerce, announced today that The Globee® Awards, organizers of worlds premier busi","<tr><td></td></tr>SANTA CLARA, Calif., June 23, 2021 (GLOBE NEWSWIRE) -- Webscale, the Cloud Platform for Modern Commerce, announced today that The Globee® Awards, organizers of worlds premier busi",78,Tmcnet,11,23,"Webscale's James Smith Wins Gold Globee® in the 2021 IT World Awards; <tr><td></td></tr>SANTA CLARA, Calif., June 23, 2021 (GLOBE NEWSWIRE) -- Webscale, the Cloud Platform for Modern Commerce, announced today that The Globee® Awards, organizers of worlds premier busi",0.0,0.788,0.212,0.8658,0.25,1,1,0.6158,1
2021-06-23 11:01:33-04:00,Xbox Series X restock: Box has a bundle for racing fans and Xbox Series S stock,Looking for the latest Xbox Series X restock? Box.co.uk has an Xbox Series X bundle that will appeal to racing fans for £689.99. It comes with an extra controller and the Thrustmaster TMX Racing Whee,Looking for the latest Xbox Series X restock? Box.co.uk has an Xbox Series X bundle that will appeal to racing fans for £689.99. It comes with an extra controller and the Thrustmaster TMX Racing Whee,78,TechRadar,11,23,Xbox Series X restock: Box has a bundle for racing fans and Xbox Series S stock; Looking for the latest Xbox Series X restock? Box.co.uk has an Xbox Series X bundle that will appeal to racing fans for £689.99. It comes with an extra controller and the Thrustmaster TMX Racing Whee,0.0,1.0,0.0,0.0,0.25,0,1,-0.25,0
2021-06-23 11:05:07-04:00,"Internet of Things (IoT) Develop Services Market is Set for Lucrative Growth During 2021–2028 | Sirius Computer Solutions, Sam Solutions, Pixelcrayons, Sciencesoft, Toptal, Domo – The Courier - The Courier","Request Download SampleAsk For DiscountCompany ProfileThe research report provides an aerial view of the global Internet of Things (IoT) Develop Services market, including market share, price, r","Request Download SampleAsk For DiscountCompany ProfileThe research report provides an aerial view of the global Internet of Things (IoT) Develop Services market, including market share, price, r",78,Mccourier,11,23,"Internet of Things (IoT) Develop Services Market is Set for Lucrative Growth During 2021–2028 | Sirius Computer Solutions, Sam Solutions, Pixelcrayons, Sciencesoft, Toptal, Domo – The Courier - The Courier; Request Download SampleAsk For DiscountCompany ProfileThe research report provides an aerial view of the global Internet of Things (IoT) Develop Services market, including market share, price, r",0.0,0.857,0.143,0.7351,0.0,1,0,0.7351,1
2021-06-23 11:05:10-04:00,Financier Warren Buffett announces resignation from scandal-hit Gates Foundation,"In a Wednesday statement, Buffett said his latest $4.1 billion distribution of shares he owns in the holding company Berkshire Hathaway puts him halfway towards delivering on a pledge to give away 99","In a Wednesday statement, Buffett said his latest $4.1 billion distribution of shares he owns in the holding company Berkshire Hathaway puts him halfway towards delivering on a pledge to give away 99",78,RT,11,23,"Financier Warren Buffett announces resignation from scandal-hit Gates Foundation; In a Wednesday statement, Buffett said his latest $4.1 billion distribution of shares he owns in the holding company Berkshire Hathaway puts him halfway towards delivering on a pledge to give away 99",0.052,0.896,0.052,0.0,0.5,0,1,-0.5,0
2021-06-23 11:05:20-04:00,"These phones support HD Voice, WiFi Calling, and 5G on AT&T","American carriers make things unnecessarily complicated when it comes to bringing your own unlocked device, and that’s usually on purpose. Even if your phone has all the necessary hardware, unless it","American carriers make things unnecessarily complicated when it comes to bringing your own unlocked device, and that’s usually on purpose. Even if your phone has all the necessary hardware, unless it",78,XDA Developers,11,23,"These phones support HD Voice, WiFi Calling, and 5G on AT&T; American carriers make things unnecessarily complicated when it comes to bringing your own unlocked device, and that’s usually on purpose. Even if your phone has all the necessary hardware, unless it",0.0,0.938,0.062,0.4019,-0.030000000000000006,1,0,0.4319,1
2021-06-23 11:07:00-04:00,MediaCapital Adware Mac Removal,"MediaCapital is the name of an ad-supported program that may appear on your device. Apps, like MediaCapital, are only after one thing and that is to display as many ads as possible on your computer a","MediaCapital is the name of an ad-supported program that may appear on your device. Apps, like MediaCapital, are only after one thing and that is to display as many ads as possible on your computer a",78,Sensorstechforum,11,23,"MediaCapital Adware Mac Removal; MediaCapital is the name of an ad-supported program that may appear on your device. Apps, like MediaCapital, are only after one thing and that is to display as many ads as possible on your computer a",0.0,0.938,0.062,0.3612,0.16666666666666666,1,1,0.19453333333333336,1
2021-06-23 11:07:00-04:00,Tsaprispeedup Virus Removal,"What Is TsaprispeedupTsaprispeedup is the name of a rogue program known to belong to a family of fraudulent software, known as Onrymspeedup and PC Accelerate Pro. These programs aim to get in your","What Is TsaprispeedupTsaprispeedup is the name of a rogue program known to belong to a family of fraudulent software, known as Onrymspeedup and PC Accelerate Pro. These programs aim to get in your",78,Sensorstechforum,11,23,"Tsaprispeedup Virus Removal; What Is TsaprispeedupTsaprispeedup is the name of a rogue program known to belong to a family of fraudulent software, known as Onrymspeedup and PC Accelerate Pro. These programs aim to get in your",0.088,0.912,0.0,-0.4939,0.0,-1,0,-0.4939,-1
2021-06-23 11:07:00-04:00,CVE-2021-33515 Dovecot Vulnerability Could Allow Email Snooping,"Security researchers discovered a vulnerability, CVE-2021-33515, in the underlying technology deployed by most email servers running the IMAP protocol (Internet Message Access Protocol). The vulnerab","Security researchers discovered a vulnerability, CVE-2021-33515, in the underlying technology deployed by most email servers running the IMAP protocol (Internet Message Access Protocol). The vulnerab",78,Sensorstechforum,11,23,"CVE-2021-33515 Dovecot Vulnerability Could Allow Email Snooping; Security researchers discovered a vulnerability, CVE-2021-33515, in the underlying technology deployed by most email servers running the IMAP protocol (Internet Message Access Protocol). The vulnerab",0.108,0.769,0.123,0.128,0.5,0,1,-0.372,0
2021-06-23 11:11:53-04:00,The 'Space Jam' sequel is getting a free tie-in game in July,"Space Jam: A New Legacy is only a few weeks away, and the long-awaited sequel is getting a tie-in video game. Xbox and Warner Bros. Pictures have revealedSpace Jam: A New Legacy The Game, which wil","Space Jam: A New Legacy is only a few weeks away, and the long-awaited sequel is getting a tie-in video game. Xbox and Warner Bros. Pictures have revealedSpace Jam: A New Legacy The Game, which wil",78,Engadget,11,23,"The 'Space Jam' sequel is getting a free tie-in game in July; Space Jam: A New Legacy is only a few weeks away, and the long-awaited sequel is getting a tie-in video game. Xbox and Warner Bros. Pictures have revealedSpace Jam: A New Legacy The Game, which wil",0.0,0.927,0.073,0.5106,-0.09090909090909091,1,0,0.601509090909091,1
2021-06-23 11:11:56-04:00,Warren Buffett resigns from Gates Foundation,Warren Buffett is resigning as a trustee from the Bill and Melinda Gates Foundation.The announcement comes weeks after Bill and Melinda Gates announced that they were divorcing after 27 years of ma,Warren Buffett is resigning as a trustee from the Bill and Melinda Gates Foundation.The announcement comes weeks after Bill and Melinda Gates announced that they were divorcing after 27 years of ma,78,BusinessLine,11,23,Warren Buffett resigns from Gates Foundation; Warren Buffett is resigning as a trustee from the Bill and Melinda Gates Foundation.The announcement comes weeks after Bill and Melinda Gates announced that they were divorcing after 27 years of ma,0.104,0.846,0.05,-0.296,0.0,0,0,-0.296,0
2021-06-23 11:15:00-04:00,IoT Managed Services Market Projected to Create a Valuation - GlobeNewswire,"New York, US, June 23, 2021 (GLOBE NEWSWIRE) -- Market Overview: According to a comprehensive research report by Market Research Future (MRFR), IoT Managed Services Market - Information by Services","New York, US, June 23, 2021 (GLOBE NEWSWIRE) -- Market Overview: According to a comprehensive research report by Market Research Future (MRFR), IoT Managed Services Market - Information by Services",78,GlobeNewswire,11,23,"IoT Managed Services Market Projected to Create a Valuation - GlobeNewswire; New York, US, June 23, 2021 (GLOBE NEWSWIRE) -- Market Overview: According to a comprehensive research report by Market Research Future (MRFR), IoT Managed Services Market - Information by Services",0.0,0.895,0.105,0.4767,0.06818181818181818,1,0,0.40851818181818184,1
2021-06-23 11:15:15-04:00,Microsoft joins Space Information Sharing and Analysis Center as a founding member,Microsoft today announced that it is joining Space Information Sharing and Analysis Center as a founding member. Space ISAC’s mission is to facilitate collaboration across the global space industry t,Microsoft today announced that it is joining Space Information Sharing and Analysis Center as a founding member. Space ISAC’s mission is to facilitate collaboration across the global space industry t,78,MSPoweruser,11,23,Microsoft joins Space Information Sharing and Analysis Center as a founding member; Microsoft today announced that it is joining Space Information Sharing and Analysis Center as a founding member. Space ISAC’s mission is to facilitate collaboration across the global space industry t,0.0,0.869,0.131,0.6808,-0.06666666666666667,1,0,0.7474666666666666,1
2021-06-23 11:16:01-04:00,Outlook extension now in preview for Microsoft Edge,"A new extension is available in preview for Microsoft Outlook. The extension allows you to quickly navigate through your emails without having to leave Microsoft Edge. Right now, it's only available","A new extension is available in preview for Microsoft Outlook. The extension allows you to quickly navigate through your emails without having to leave Microsoft Edge. Right now, it's only available",78,Windows Central,11,23,"Outlook extension now in preview for Microsoft Edge; A new extension is available in preview for Microsoft Outlook. The extension allows you to quickly navigate through your emails without having to leave Microsoft Edge. Right now, it's only available",0.0,0.97,0.03,0.0382,0.2592352092352092,0,1,-0.2210352092352092,0
2021-06-23 11:17:06-04:00,Warren Buffett Resigns As Trustee From Bill And Melinda Gates Foundation Amid Estranged Couple's Raging $128 Billion Divorce Battle,Warren Buffett has resigned as a trustee from the Bill and Melinda Gates Foundation – one of the largest charitable organizations in the world – in the midst of the estranged couple's raging $128 bil,Warren Buffett has resigned as a trustee from the Bill and Melinda Gates Foundation – one of the largest charitable organizations in the world – in the midst of the estranged couple's raging $128 bil,78,Radaronline,11,23,Warren Buffett Resigns As Trustee From Bill And Melinda Gates Foundation Amid Estranged Couple's Raging $128 Billion Divorce Battle; Warren Buffett has resigned as a trustee from the Bill and Melinda Gates Foundation – one of the largest charitable organizations in the world – in the midst of the estranged couple's raging $128 bil,0.216,0.678,0.106,-0.7906,0.6,-1,1,-1.3906,-1
2021-06-23 11:20:25-04:00,Top Tech Stocks To Watch After Nasdaq Sets Record High,"This story originally appeared on StockMarketTech stocks are heating up with the Nasdaq Composite powering to a record high. Compared with the S;P 500 and the Dow, the Nasdaq Composite was the re","This story originally appeared on StockMarketTech stocks are heating up with the Nasdaq Composite powering to a record high. Compared with the S;P 500 and the Dow, the Nasdaq Composite was the re",78,Stockmarket,11,23,"Top Tech Stocks To Watch After Nasdaq Sets Record High; This story originally appeared on StockMarketTech stocks are heating up with the Nasdaq Composite powering to a record high. Compared with the S;P 500 and the Dow, the Nasdaq Composite was the re",0.0,0.958,0.042,0.2023,0.29875,0,1,-0.09645000000000001,0
2021-06-23 11:21:00-04:00,Countries that ask for users' data the most: No 6,"Cybersecurity company Surfshark has released a new study, User Data Surveillance Report analyzing user data requests that leading tech companies received from 66 countries between 2013 and 2020. The","Cybersecurity company Surfshark has released a new study, User Data Surveillance Report analyzing user data requests that leading tech companies received from 66 countries between 2013 and 2020. The",78,Globalsecuritymag,11,23,"Countries that ask for users' data the most: No 6; Cybersecurity company Surfshark has released a new study, User Data Surveillance Report analyzing user data requests that leading tech companies received from 66 countries between 2013 and 2020. The",0.063,0.937,0.0,-0.3597,0.3181818181818182,-1,1,-0.6778818181818183,-1
2021-06-23 11:21:18-04:00,Boardroom nostalgia,"With a devastating second wave and the prediction of a third wave, the Covid-19 pandemic has been a game changer in more ways than one. .Businesses have moved beyond cobbling together short-term so","With a devastating second wave and the prediction of a third wave, the Covid-19 pandemic has been a game changer in more ways than one. .Businesses have moved beyond cobbling together short-term so",78,BusinessLine,11,23,"Boardroom nostalgia; With a devastating second wave and the prediction of a third wave, the Covid-19 pandemic has been a game changer in more ways than one. .Businesses have moved beyond cobbling together short-term so",0.122,0.878,0.0,-0.6486,-0.18,-1,-1,-0.46859999999999996,-1
2021-06-23 11:26:27-04:00,Warren Buffett departs Gates Foundation board,"Berkshire Hathaway  BRK.A, -0.88%CEO Warren Buffett has resigned from the board of the worlds largest charitable foundation, but hes ending his tenure on a high note: he said hes halfway to his","Berkshire Hathaway  BRK.A, -0.88%CEO Warren Buffett has resigned from the board of the worlds largest charitable foundation, but hes ending his tenure on a high note: he said hes halfway to his",78,MarketWatch,11,23,"Warren Buffett departs Gates Foundation board; Berkshire Hathaway  BRK.A, -0.88%CEO Warren Buffett has resigned from the board of the worlds largest charitable foundation, but hes ending his tenure on a high note: he said hes halfway to his",0.039,0.913,0.048,0.09,0.38,0,1,-0.29000000000000004,0
2021-06-23 11:27:04-04:00,A ‘Space Jam: A New Legacy’ Arcade Game Is Coming To Xbox Game Pass In July,"The crush of Space Jam marketing is upon us, as the LeBron James-led sequel to the 1996 classic is on the way later this summer. There was a time when no blockbuster movie release is complete without","The crush of Space Jam marketing is upon us, as the LeBron James-led sequel to the 1996 classic is on the way later this summer. There was a time when no blockbuster movie release is complete without",78,UPROXX,11,23,"A ‘Space Jam: A New Legacy’ Arcade Game Is Coming To Xbox Game Pass In July; The crush of Space Jam marketing is upon us, as the LeBron James-led sequel to the 1996 classic is on the way later this summer. There was a time when no blockbuster movie release is complete without",0.069,0.859,0.071,0.2732,-0.06616161616161619,0,0,0.3393616161616162,0
2021-06-23 11:28:18-04:00,Top 3 #IndustryCloud Content from Last Week – Week 24,Here are the three Industry Cloud Content (Articles/ News Items) from last week.Where SAP Business Technology Platform Fits InRead the Blog HereExcerpts: With an open architected and unified pl,Here are the three Industry Cloud Content (Articles/ News Items) from last week.Where SAP Business Technology Platform Fits InRead the Blog HereExcerpts: With an open architected and unified pl,78,Sap,11,23,Top 3 #IndustryCloud Content from Last Week – Week 24; Here are the three Industry Cloud Content (Articles/ News Items) from last week.Where SAP Business Technology Platform Fits InRead the Blog HereExcerpts: With an open architected and unified pl,0.0,0.888,0.112,0.5267,0.125,1,0,0.40169999999999995,1
2021-06-23 11:29:27-04:00,Microsoft announces new Xbox Game Pass games as Xbox Cloud Gaming upgrades go live,"The Xbox team has just revealed the second wave of games coming to Xbox Game Pass in June. Worms Rumble, the real-time action game that was previously released on Windows and PlayStation consoles in","The Xbox team has just revealed the second wave of games coming to Xbox Game Pass in June. Worms Rumble, the real-time action game that was previously released on Windows and PlayStation consoles in",78,OnMSFT,11,23,"Microsoft announces new Xbox Game Pass games as Xbox Cloud Gaming upgrades go live; The Xbox team has just revealed the second wave of games coming to Xbox Game Pass in June. Worms Rumble, the real-time action game that was previously released on Windows and PlayStation consoles in",0.0,1.0,0.0,0.0,-0.12424242424242425,0,0,0.12424242424242425,0
2021-06-23 11:30:00-04:00,Microsoft Will Stop Offering Cyberpunk Refunds Next Month,"Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di","Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di",78,Kotaku,11,23,"Microsoft Will Stop Offering Cyberpunk Refunds Next Month; Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di",0.05,0.888,0.062,0.128,0.11666666666666665,0,0,0.011333333333333348,0
2021-06-23 11:30:00-04:00,Microsoft Will Stop Offering Cyberpunk Refunds Next Month,"Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di","Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di",78,Kotaku Australia,11,23,"Microsoft Will Stop Offering Cyberpunk Refunds Next Month; Microsoft will roll back its refund policy for Cyberpunk 2077 on July 6, the company announced the news in an update on the Microsoft support site.Previously, you could receive a full refund for di",0.05,0.888,0.062,0.128,0.11666666666666665,0,0,0.011333333333333348,0
2021-06-23 11:30:52-04:00,Dr. Aya Mouallem #ShapeTheWorld @INWED1919 #INWED21,"June 23, 2021 AT 11:30 amDr. Aya Mouallem #ShapeTheWorld @INWED1919 #INWED21Today we celebrate Beirut-based Dr. Aya Mouallem, who is empowering girls in her Lebanese community through coding.He","June 23, 2021 AT 11:30 amDr. Aya Mouallem #ShapeTheWorld @INWED1919 #INWED21Today we celebrate Beirut-based Dr. Aya Mouallem, who is empowering girls in her Lebanese community through coding.He",78,Adafruit,11,23,"Dr. Aya Mouallem #ShapeTheWorld @INWED1919 #INWED21; June 23, 2021 AT 11:30 amDr. Aya Mouallem #ShapeTheWorld @INWED1919 #INWED21Today we celebrate Beirut-based Dr. Aya Mouallem, who is empowering girls in her Lebanese community through coding.He",0.0,0.896,0.104,0.5719,0.0,1,0,0.5719,1
2021-06-23 11:33:13-04:00,Ubuntu Security Notice USN-4997-1,"==========================================================================Ubuntu Security Notice USN-4997-1June 23, 2021linux, linux-aws, linux-azure, linux-gcp, linux-oracle, linux-raspivulnerabilit","==========================================================================Ubuntu Security Notice USN-4997-1June 23, 2021linux, linux-aws, linux-azure, linux-gcp, linux-oracle, linux-raspivulnerabilit",78,Packetstormsecurity,11,23,"Ubuntu Security Notice USN-4997-1; ==========================================================================Ubuntu Security Notice USN-4997-1June 23, 2021linux, linux-aws, linux-azure, linux-gcp, linux-oracle, linux-raspivulnerabilit",0.0,0.73,0.27,0.5859,0.0,1,0,0.5859,1
2021-06-23 11:33:44-04:00,Top 5 cool Microsoft Garage projects on Windows 10 you might have missed,"When you hear the words ""Microsoft Garage,"" you might think of a garage located somewhere in Seattle, but don't be mistaken, it is something different. Microsoft Garage is actually an official outlet","When you hear the words ""Microsoft Garage,"" you might think of a garage located somewhere in Seattle, but don't be mistaken, it is something different. Microsoft Garage is actually an official outlet",78,OnMSFT,11,23,"Top 5 cool Microsoft Garage projects on Windows 10 you might have missed; When you hear the words ""Microsoft Garage,"" you might think of a garage located somewhere in Seattle, but don't be mistaken, it is something different. Microsoft Garage is actually an official outlet",0.035,0.842,0.123,0.4793,0.2125,1,1,0.26680000000000004,1
2021-06-23 11:34:41-04:00,USB controllable panel mount and tower-light samples,"June 23, 2021 AT 11:34 amUSB controllable panel mount and tower-light samplesWhat can we say, we like tower lights and other notification systems. But they’re often 12V and require a controller.","June 23, 2021 AT 11:34 amUSB controllable panel mount and tower-light samplesWhat can we say, we like tower lights and other notification systems. But they’re often 12V and require a controller.",78,Adafruit,11,23,"USB controllable panel mount and tower-light samples; June 23, 2021 AT 11:34 amUSB controllable panel mount and tower-light samplesWhat can we say, we like tower lights and other notification systems. But they’re often 12V and require a controller.",0.0,0.935,0.065,0.3612,-0.125,1,0,0.4862,1
2021-06-23 11:35:00-04:00,"Global Intranet Security Vulnerability Scanning Tools Market 2021 Trends and Leading Players Analysis 2026 – Symantec, Intel Security, IBM, Cisco, Trend Micro, Dell, Check Point, | #microsoft | #hacking | #cybersecurity | #cybersecurity | #infosecurity | #hacker","National Cyber Security Radio (Podcast) is now available for Alexa. If you don't have an Alexa device, you can download the Alexa App for free for Google and Apple devices.","National Cyber Security Radio (Podcast) is now available for Alexa. If you don't have an Alexa device, you can download the Alexa App for free for Google and Apple devices.",78,Nationalcybersecurity,11,23,"Global Intranet Security Vulnerability Scanning Tools Market 2021 Trends and Leading Players Analysis 2026 – Symantec, Intel Security, IBM, Cisco, Trend Micro, Dell, Check Point, | #microsoft | #hacking | #cybersecurity | #cybersecurity | #infosecurity | #hacker; National Cyber Security Radio (Podcast) is now available for Alexa. If you don't have an Alexa device, you can download the Alexa App for free for Google and Apple devices.",0.028,0.816,0.156,0.8225,0.26666666666666666,1,1,0.5558333333333334,1
2021-06-23 11:35:21-04:00,Ubuntu Security Notice USN-4999-1,"==========================================================================Ubuntu Security Notice USN-4999-1June 23, 2021linux, linux-aws, linux-aws-5.8, linux-azure, linux-azure-5.8, linux-gcp,linux-","==========================================================================Ubuntu Security Notice USN-4999-1June 23, 2021linux, linux-aws, linux-aws-5.8, linux-azure, linux-azure-5.8, linux-gcp,linux-",78,Packetstormsecurity,11,23,"Ubuntu Security Notice USN-4999-1; ==========================================================================Ubuntu Security Notice USN-4999-1June 23, 2021linux, linux-aws, linux-aws-5.8, linux-azure, linux-azure-5.8, linux-gcp,linux-",0.0,0.73,0.27,0.5859,0.0,1,0,0.5859,1
2021-06-23 11:36:00-04:00,Software startup Sprinklr valued at $3.7 bln in NYSE debut - Reuters,"By Reuters StaffJune 23 (Reuters) - Shares of Sprinklr Inc, which counts Microsoft Corp and Verizon Communications Inc as customers, fell nearly 9% in their U.S. stock market debut on Wednesday, va","By Reuters StaffJune 23 (Reuters) - Shares of Sprinklr Inc, which counts Microsoft Corp and Verizon Communications Inc as customers, fell nearly 9% in their U.S. stock market debut on Wednesday, va",78,Reuters,11,23,"Software startup Sprinklr valued at $3.7 bln in NYSE debut - Reuters; By Reuters StaffJune 23 (Reuters) - Shares of Sprinklr Inc, which counts Microsoft Corp and Verizon Communications Inc as customers, fell nearly 9% in their U.S. stock market debut on Wednesday, va",0.0,0.887,0.113,0.6249,0.1,1,0,0.5249,1
2021-06-23 11:36:15-04:00,Microsoft Outlook add-on now available for Edge browser,"Amazon Prime Day Deal 2021 is still going on, and that means you can still cash in on some attractive deals. Microsoft Arc Mouse, for example, is now available at a price point of $51.99(was...Deal","Amazon Prime Day Deal 2021 is still going on, and that means you can still cash in on some attractive deals. Microsoft Arc Mouse, for example, is now available at a price point of $51.99(was...Deal",78,MSPoweruser,11,23,"Microsoft Outlook add-on now available for Edge browser; Amazon Prime Day Deal 2021 is still going on, and that means you can still cash in on some attractive deals. Microsoft Arc Mouse, for example, is now available at a price point of $51.99(was...Deal",0.0,0.897,0.103,0.5574,0.5333333333333333,1,1,0.02406666666666668,1
2021-06-23 11:38:23-04:00,Ubuntu Security Notice USN-5000-1,"==========================================================================Ubuntu Security Notice USN-5000-1June 23, 2021linux, linux-aws, linux-aws-5.4, linux-azure, linux-azure-5.4, linux-gcp,linux-","==========================================================================Ubuntu Security Notice USN-5000-1June 23, 2021linux, linux-aws, linux-aws-5.4, linux-azure, linux-azure-5.4, linux-gcp,linux-",78,Packetstormsecurity,11,23,"Ubuntu Security Notice USN-5000-1; ==========================================================================Ubuntu Security Notice USN-5000-1June 23, 2021linux, linux-aws, linux-aws-5.4, linux-azure, linux-azure-5.4, linux-gcp,linux-",0.0,0.73,0.27,0.5859,0.0,1,0,0.5859,1
2021-06-23 11:39:02-04:00,Ortho 5×6 snap-apart NeoKeys #comingsoon,"June 23, 2021 AT 11:39 amOrtho 5×6 snap-apart NeoKeys #comingsoonOK we finally got around to finishing testing and ordering these PCBs, after trying out the prototypes we decided we wanted to ful","June 23, 2021 AT 11:39 amOrtho 5×6 snap-apart NeoKeys #comingsoonOK we finally got around to finishing testing and ordering these PCBs, after trying out the prototypes we decided we wanted to ful",78,Adafruit,11,23,"Ortho 5×6 snap-apart NeoKeys #comingsoon; June 23, 2021 AT 11:39 amOrtho 5×6 snap-apart NeoKeys #comingsoonOK we finally got around to finishing testing and ordering these PCBs, after trying out the prototypes we decided we wanted to ful",0.0,1.0,0.0,0.0,0.0,0,0,0.0,0
2021-06-23 11:39:08-04:00,A flurry of new games land on Xbox Game Pass in the next week,"Xbox Game Pass is already a truly impressive service for gamers, but it continues to become more so over time. Besides the huge number of games launching into Xbox Game Pass over the next six months,","Xbox Game Pass is already a truly impressive service for gamers, but it continues to become more so over time. Besides the huge number of games launching into Xbox Game Pass over the next six months,",78,Windows Central,11,23,"A flurry of new games land on Xbox Game Pass in the next week; Xbox Game Pass is already a truly impressive service for gamers, but it continues to become more so over time. Besides the huge number of games launching into Xbox Game Pass over the next six months,",0.0,0.838,0.162,0.7579,0.09292929292929292,1,0,0.6649707070707072,1
2021-06-23 11:40:00-04:00,'Cyberpunk 2077' Full Refund Policy to End on July 6,"(Photo : GettlyImages/ Christian Petersen) Cyberpunk 2077 refund""Cyberpunk 2077's"" refund policy is coming to an end. The company plans to go back to its standard refund policy starting July 6.Cy","(Photo : GettlyImages/ Christian Petersen) Cyberpunk 2077 refund""Cyberpunk 2077's"" refund policy is coming to an end. The company plans to go back to its standard refund policy starting July 6.Cy",78,Tech Times,11,23,"'Cyberpunk 2077' Full Refund Policy to End on July 6; (Photo : GettlyImages/ Christian Petersen) Cyberpunk 2077 refund""Cyberpunk 2077's"" refund policy is coming to an end. The company plans to go back to its standard refund policy starting July 6.Cy",0.0,1.0,0.0,0.0,0.06999999999999999,0,0,-0.06999999999999999,0
2021-06-23 11:40:18-04:00,7 reasons to make your website a progressive web app,These days progressive web applications (PWAs) are gaining their share in the web world. They have become a decent alternative to native mobile applications. There is even an opinion that progressive,These days progressive web applications (PWAs) are gaining their share in the web world. They have become a decent alternative to native mobile applications. There is even an opinion that progressive,78,BetaNews,11,23,7 reasons to make your website a progressive web app; These days progressive web applications (PWAs) are gaining their share in the web world. They have become a decent alternative to native mobile applications. There is even an opinion that progressive,0.0,0.878,0.122,0.6124,0.16666666666666666,1,1,0.4457333333333334,1
2021-06-23 11:41:00-04:00,Software startup Sprinklr valued at $3.7 bln in NYSE debut - Reuters,"The Sprinklr logo is seen on a smartphone next to a stock image of a graph in this illustration taken on June 14, 2021. REUTERS/Dado Ruvic/IllustrationJune 23 (Reuters) - Shares of Sprinklr Inc (CXM.","The Sprinklr logo is seen on a smartphone next to a stock image of a graph in this illustration taken on June 14, 2021. REUTERS/Dado Ruvic/IllustrationJune 23 (Reuters) - Shares of Sprinklr Inc (CXM.",78,Reuters,11,23,"Software startup Sprinklr valued at $3.7 bln in NYSE debut - Reuters; The Sprinklr logo is seen on a smartphone next to a stock image of a graph in this illustration taken on June 14, 2021. REUTERS/Dado Ruvic/IllustrationJune 23 (Reuters) - Shares of Sprinklr Inc (CXM.",0.0,0.884,0.116,0.6249,0.0,1,0,0.6249,1
2021-06-23 11:42:45-04:00,Microsoft Windows Filtering Platform Token Access Check Privilege Escalation,The Windows Filtering Platform does not verify the token impersonation level when checking filters allowing the bypass of firewall rules leading to elevation of privilege.,The Windows Filtering Platform does not verify the token impersonation level when checking filters allowing the bypass of firewall rules leading to elevation of privilege.,78,Packetstormsecurity,11,23,Microsoft Windows Filtering Platform Token Access Check Privilege Escalation; The Windows Filtering Platform does not verify the token impersonation level when checking filters allowing the bypass of firewall rules leading to elevation of privilege.,0.0,0.865,0.135,0.6124,0.0,1,0,0.6124,1
